,index,Adversaire,Date,Lieu,Genre,Infos,Victoire,Score vainqueur,Score perdant,Score mi-temps vainqueur,Score mi-temps perdant,Année,Compétition
148,?refer=match&param=1084&GET_CAT=1,IRAN,1952-09-20,ISTANBUL,Amical,20/09/1952 à ISTANBUL  (Turquie),True,52,33,26.0,13.0,1952,Amical
149,?refer=match&param=1085&GET_CAT=1,SERBIE,1952-09-21,ISTANBUL,Amical,21/09/1952 à ISTANBUL  (Turquie),False,38,36,24.0,24.0,1952,Amical
150,?refer=match&param=1086&GET_CAT=1,TURQUIE,1952-09-22,ISTANBUL,Amical,22/09/1952 à ISTANBUL  (Turquie),True,48,43,24.0,18.0,1952,Amical
151,?refer=match&param=1087&GET_CAT=1,BELGIQUE,1952-12-03,PARIS,Amical,03/12/1952 à PARIS  (France),True,62,52,28.0,33.0,1952,Amical
152,?refer=match&param=1088&GET_CAT=1,ESPAGNE,1953-02-05,PARIS,Amical,05/02/1953 à PARIS  (France),True,57,53,22.0,22.0,1953,Amical
153,?refer=match&param=1089&GET_CAT=1,ITALIE,1953-03-28,TRIESTE,Amical,28/03/1953 à TRIESTE  (Italie),False,52,47,24.0,21.0,1953,Amical
154,?refer=match&param=1090&GET_CAT=1,SUISSE,1953-04-30,GENEVE,Amical,30/04/1953 à GENEVE  (Suisse),True,60,31,28.0,13.0,1953,Amical
155,?refer=match&param=1602&GET_CAT=1,ALLEMAGNE,1953-05-25,MOSCOU,Championnat d'Europe,25/05/1953 à MOSCOU  (Russie),True,76,44,30.0,20.0,1953,Championnat d'Europe 1953
156,?refer=match&param=1603&GET_CAT=1,SUEDE,1953-05-26,MOSCOU,Championnat d'Europe,26/05/1953 à MOSCOU  (Russie),True,65,33,36.0,12.0,1953,Championnat d'Europe 1953
157,?refer=match&param=1604&GET_CAT=1,EGYPTE,1953-05-27,MOSCOU,Championnat d'Europe,27/05/1953 à MOSCOU  (Russie),False,74,58,36.0,21.0,1953,Championnat d'Europe 1953
158,?refer=match&param=1605&GET_CAT=1,EGYPTE,1953-05-28,MOSCOU,Championnat d'Europe,28/05/1953 à MOSCOU  (Russie),True,73,62,26.0,33.0,1953,Championnat d'Europe 1953
159,?refer=match&param=1606&GET_CAT=1,URSS,1953-05-29,MOSCOU,Championnat d'Europe,29/05/1953 à MOSCOU  (Russie),False,80,51,30.0,15.0,1953,Championnat d'Europe 1953
160,?refer=match&param=1607&GET_CAT=1,SERBIE,1953-05-30,MOSCOU,Championnat d'Europe,30/05/1953 à MOSCOU  (Russie),True,56,39,25.0,18.0,1953,Championnat d'Europe 1953
161,?refer=match&param=1608&GET_CAT=1,TCHECOSLOVAQUIE,1953-05-31,MOSCOU,Championnat d'Europe,31/05/1953 à MOSCOU  (Russie),False,55,47,20.0,28.0,1953,Championnat d'Europe 1953
162,?refer=match&param=1609&GET_CAT=1,ISRAEL,1953-06-02,MOSCOU,Championnat d'Europe,02/06/1953 à MOSCOU  (Russie),True,62,45,19.0,15.0,1953,Championnat d'Europe 1953
163,?refer=match&param=1610&GET_CAT=1,HONGRIE,1953-06-03,MOSCOU,Championnat d'Europe,03/06/1953 à MOSCOU  (Russie),True,50,39,26.0,22.0,1953,Championnat d'Europe 1953
164,?refer=match&param=1611&GET_CAT=1,ITALIE,1953-06-04,MOSCOU,Championnat d'Europe,04/06/1953 à MOSCOU  (Russie),False,54,52,28.0,30.0,1953,Championnat d'Europe 1953
165,?refer=match&param=1091&GET_CAT=1,AUTRICHE,1953-10-10,ISTANBUL,Amical,10/10/1953 à ISTANBUL  (Turquie),True,66,38,34.0,17.0,1953,Amical
166,?refer=match&param=1092&GET_CAT=1,SERBIE,1953-10-12,ISTANBUL,Amical,12/10/1953 à ISTANBUL  (Turquie),True,64,57,28.0,23.0,1953,Amical
167,?refer=match&param=1093&GET_CAT=1,ITALIE,1953-10-13,ISTANBUL,Amical,13/10/1953 à ISTANBUL  (Turquie),True,73,58,31.0,25.0,1953,Amical
168,?refer=match&param=1094&GET_CAT=1,SUISSE,1953-10-16,ISTANBUL,Amical,16/10/1953 à ISTANBUL  (Turquie),True,82,35,39.0,20.0,1953,Amical
169,?refer=match&param=1095&GET_CAT=1,TURQUIE,1953-10-18,ISTANBUL,Amical,18/10/1953 à ISTANBUL  (Turquie),False,59,56,31.0,25.0,1953,Amical
170,?refer=match&param=1096&GET_CAT=1,SERBIE,1953-11-12,PARIS,Amical,12/11/1953 à PARIS  (France),True,78,55,36.0,32.0,1953,Amical
171,?refer=match&param=1097&GET_CAT=1,BELGIQUE,1953-11-28,BRUXELLES,Amical,28/11/1953 à BRUXELLES  (Belgique),False,65,54,38.0,27.0,1953,Amical
172,?refer=match&param=1098&GET_CAT=1,ESPAGNE,1954-02-12,MADRID,Amical,12/02/1954 à MADRID  (Espagne),False,42,35,12.0,17.0,1954,Amical
173,?refer=match&param=1099&GET_CAT=1,ITALIE,1954-03-18,PARIS,Amical,18/03/1954 à PARIS  (France),True,73,64,31.0,35.0,1954,Amical
174,?refer=match&param=1100&GET_CAT=1,BULGARIE,1954-04-29,SOFIA,Amical,29/04/1954 à SOFIA  (Bulgarie),False,64,57,34.0,22.0,1954,Amical
175,?refer=match&param=1101&GET_CAT=1,TCHECOSLOVAQUIE,1954-05-26,MILAN,Amical,26/05/1954 à MILAN  (Italie),False,68,47,37.0,30.0,1954,Amical
176,?refer=match&param=1102&GET_CAT=1,HONGRIE,1954-05-27,MILAN,Amical,27/05/1954 à MILAN  (Italie),False,48,37,28.0,25.0,1954,Amical
177,?refer=match&param=1103&GET_CAT=1,URSS,1954-05-28,MILAN,Amical,28/05/1954 à MILAN  (Italie),False,52,47,35.0,28.0,1954,Amical
178,?refer=match&param=1104&GET_CAT=1,ITALIE,1954-05-29,MILAN,Amical,29/05/1954 à MILAN  (Italie),True,73,63,35.0,28.0,1954,Amical
179,?refer=match&param=1105&GET_CAT=1,BELGIQUE,1954-05-30,MILAN,Amical,30/05/1954 à MILAN  (Italie),True,87,54,47.0,26.0,1954,Amical
180,?refer=match&param=1857&GET_CAT=1,SERBIE,1954-10-25,RIO DE JANEIRO,Championnat du Monde,25/10/1954 à RIO DE JANEIRO  (Brésil),True,67,60,33.0,26.0,1954,Championnat du Monde 1954
181,?refer=match&param=1858&GET_CAT=1,URUGUAY,1954-10-26,RIO DE JANEIRO,Championnat du Monde,26/10/1954 à RIO DE JANEIRO  (Brésil),False,58,46,34.0,15.0,1954,Championnat du Monde 1954
182,?refer=match&param=1859&GET_CAT=1,URUGUAY,1954-10-27,RIO DE JANEIRO,Championnat du Monde,27/10/1954 à RIO DE JANEIRO  (Brésil),True,57,49,23.0,22.0,1954,Championnat du Monde 1954
183,?refer=match&param=1860&GET_CAT=1,ETATS-UNIS,1954-10-28,RIO DE JANEIRO,Championnat du Monde,28/10/1954 à RIO DE JANEIRO  (Brésil),False,70,49,32.0,21.0,1954,Championnat du Monde 1954
184,?refer=match&param=1861&GET_CAT=1,TAIWAN,1954-10-30,RIO DE JANEIRO,Championnat du Monde,30/10/1954 à RIO DE JANEIRO  (Brésil),True,58,48,27.0,22.0,1954,Championnat du Monde 1954
185,?refer=match&param=1862&GET_CAT=1,ISRAEL,1954-11-01,RIO DE JANEIRO,Championnat du Monde,01/11/1954 à RIO DE JANEIRO  (Brésil),False,48,45,21.0,17.0,1954,Championnat du Monde 1954
186,?refer=match&param=1863&GET_CAT=1,BRESIL,1954-11-02,RIO DE JANEIRO,Championnat du Monde,02/11/1954 à RIO DE JANEIRO  (Brésil),False,49,36,25.0,14.0,1954,Championnat du Monde 1954
187,?refer=match&param=1864&GET_CAT=1,PHILIPPINES,1954-11-03,RIO DE JANEIRO,Championnat du Monde,03/11/1954 à RIO DE JANEIRO  (Brésil),False,66,60,25.0,23.0,1954,Championnat du Monde 1954
188,?refer=match&param=1865&GET_CAT=1,CANADA,1954-11-04,RIO DE JANEIRO,Championnat du Monde,04/11/1954 à RIO DE JANEIRO  (Brésil),True,66,62,27.0,32.0,1954,Championnat du Monde 1954
189,?refer=match&param=1106&GET_CAT=1,BELGIQUE,1954-12-04,PARIS,Amical,04/12/1954 à PARIS  (France),True,71,57,42.0,31.0,1954,Amical
190,?refer=match&param=1107&GET_CAT=1,BULGARIE,1955-03-19,PARIS,Amical,19/03/1955 à PARIS  (France),True,61,54,28.0,23.0,1955,Amical
191,?refer=match&param=1108&GET_CAT=1,ITALIE,1955-03-26,TRIESTE,Amical,26/03/1955 à TRIESTE  (Italie),False,64,56,25.0,29.0,1955,Amical
192,?refer=match&param=1612&GET_CAT=1,AUTRICHE,1955-06-07,BUDAPEST,Championnat d'Europe,07/06/1955 à BUDAPEST  (Hongrie),True,72,56,35.0,28.0,1955,Championnat d'Europe 1955
193,?refer=match&param=1613&GET_CAT=1,GRANDE-BRETAGNE,1955-06-08,BUDAPEST,Championnat d'Europe,08/06/1955 à BUDAPEST  (Hongrie),True,97,50,47.0,16.0,1955,Championnat d'Europe 1955
194,?refer=match&param=1614&GET_CAT=1,POLOGNE,1955-06-10,BUDAPEST,Championnat d'Europe,10/06/1955 à BUDAPEST  (Hongrie),False,57,55,20.0,13.0,1955,Championnat d'Europe 1955
195,?refer=match&param=1615&GET_CAT=1,SERBIE,1955-06-11,BUDAPEST,Championnat d'Europe,11/06/1955 à BUDAPEST  (Hongrie),False,40,37,21.0,20.0,1955,Championnat d'Europe 1955
196,?refer=match&param=1616&GET_CAT=1,SUEDE,1955-06-13,BUDAPEST,Championnat d'Europe,13/06/1955 à BUDAPEST  (Hongrie),True,84,36,31.0,20.0,1955,Championnat d'Europe 1955
197,?refer=match&param=1617&GET_CAT=1,TURQUIE,1955-06-14,BUDAPEST,Championnat d'Europe,14/06/1955 à BUDAPEST  (Hongrie),True,50,38,22.0,23.0,1955,Championnat d'Europe 1955
198,?refer=match&param=1618&GET_CAT=1,LUXEMBOURG,1955-06-16,BUDAPEST,Championnat d'Europe,16/06/1955 à BUDAPEST  (Hongrie),True,84,30,49.0,17.0,1955,Championnat d'Europe 1955
199,?refer=match&param=1619&GET_CAT=1,DANEMARK,1955-06-17,BUDAPEST,Championnat d'Europe,17/06/1955 à BUDAPEST  (Hongrie),True,96,26,43.0,11.0,1955,Championnat d'Europe 1955
200,?refer=match&param=1620&GET_CAT=1,GRANDE-BRETAGNE,1955-06-18,BUDAPEST,Championnat d'Europe,18/06/1955 à BUDAPEST  (Hongrie),True,103,55,43.0,24.0,1955,Championnat d'Europe 1955
201,?refer=match&param=1621&GET_CAT=1,FINLANDE,1955-06-19,BUDAPEST,Championnat d'Europe,19/06/1955 à BUDAPEST  (Hongrie),True,65,48,24.0,25.0,1955,Championnat d'Europe 1955
202,?refer=match&param=1109&GET_CAT=1,LUXEMBOURG,1955-09-16,LUXEMBOURG,Amical,16/09/1955 à LUXEMBOURG  (Luxembourg),True,55,15,36.0,7.0,1955,Amical
203,?refer=match&param=1110&GET_CAT=1,GRANDE-BRETAGNE,1955-09-17,LUXEMBOURG,Amical,17/09/1955 à LUXEMBOURG  (Luxembourg),True,61,36,32.0,6.0,1955,Amical
204,?refer=match&param=1111&GET_CAT=1,BELGIQUE,1955-09-18,LUXEMBOURG,Amical,18/09/1955 à LUXEMBOURG  (Luxembourg),True,44,30,26.0,15.0,1955,Amical
205,?refer=match&param=1112&GET_CAT=1,HONGRIE,1955-11-05,PARIS,Amical,05/11/1955 à PARIS  (France),True,66,55,33.0,29.0,1955,Amical
206,?refer=match&param=1113&GET_CAT=1,TCHECOSLOVAQUIE,1956-01-25,PRAGUE,Amical,25/01/1956 à PRAGUE  (République Tchèque),False,82,63,39.0,29.0,1956,Amical
207,?refer=match&param=1114&GET_CAT=1,BELGIQUE,1956-01-28,BRUXELLES,Amical,28/01/1956 à BRUXELLES  (Belgique),True,57,40,27.0,20.0,1956,Amical
208,?refer=match&param=1115&GET_CAT=1,URSS,1956-02-18,PARIS,Amical,18/02/1956 à PARIS  (France),True,61,55,25.0,29.0,1956,Amical
209,?refer=match&param=1116&GET_CAT=1,BULGARIE,1956-03-24,PARIS,Amical,24/03/1956 à PARIS  (France),False,48,45,29.0,21.0,1956,Amical
210,?refer=match&param=1117&GET_CAT=1,PAYS-BAS,1956-04-14,GRONINGUE,Amical,14/04/1956 à GRONINGUE  (Pays-Bas),True,100,43,46.0,14.0,1956,Amical
211,?refer=match&param=1118&GET_CAT=1,SERBIE,1956-05-13,BELGRADE,Amical,13/05/1956 à BELGRADE  (Serbie),True,44,31,19.0,11.0,1956,Amical
212,?refer=match&param=1958&GET_CAT=1,SINGAPOUR,1956-11-23,MELBOURNE,Jeux Olympiques,23/11/1956 à MELBOURNE  (Australie),True,81,54,44.0,22.0,1956,Jeux Olympiques 1956
213,?refer=match&param=1959&GET_CAT=1,URSS,1956-11-24,MELBOURNE,Jeux Olympiques,24/11/1956 à MELBOURNE  (Australie),True,76,67,24.0,18.0,1956,Jeux Olympiques 1956
214,?refer=match&param=1960&GET_CAT=1,CANADA,1956-11-26,MELBOURNE,Jeux Olympiques,26/11/1956 à MELBOURNE  (Australie),True,79,62,43.0,25.0,1956,Jeux Olympiques 1956
215,?refer=match&param=1961&GET_CAT=1,CHILI,1956-11-27,MELBOURNE,Jeux Olympiques,27/11/1956 à MELBOURNE  (Australie),True,71,60,37.0,23.0,1956,Jeux Olympiques 1956
216,?refer=match&param=1962&GET_CAT=1,PHILIPPINES,1956-11-28,MELBOURNE,Jeux Olympiques,28/11/1956 à MELBOURNE  (Australie),False,65,58,30.0,26.0,1956,Jeux Olympiques 1956
217,?refer=match&param=1963&GET_CAT=1,URUGUAY,1956-11-29,MELBOURNE,Jeux Olympiques,29/11/1956 à MELBOURNE  (Australie),True,66,62,38.0,31.0,1956,Jeux Olympiques 1956
218,?refer=match&param=1964&GET_CAT=1,URSS,1956-11-30,MELBOURNE,Jeux Olympiques,30/11/1956 à MELBOURNE  (Australie),False,56,49,25.0,19.0,1956,Jeux Olympiques 1956
219,?refer=match&param=1965&GET_CAT=1,URUGUAY,1956-12-01,MELBOURNE,Jeux Olympiques,01/12/1956 à MELBOURNE  (Australie),False,71,62,37.0,29.0,1956,Jeux Olympiques 1956
220,?refer=match&param=1119&GET_CAT=1,TCHECOSLOVAQUIE,1957-02-02,PARIS,Amical,02/02/1957 à PARIS  (France),True,73,71,36.0,35.0,1957,Amical
221,?refer=match&param=1120&GET_CAT=1,ESPAGNE,1957-03-16,PARIS,Amical,16/03/1957 à PARIS  (France),True,61,45,28.0,24.0,1957,Amical
222,?refer=match&param=1622&GET_CAT=1,ITALIE,1957-06-20,SOFIA,Championnat d'Europe,20/06/1957 à SOFIA  (Bulgarie),True,61,59,29.0,31.0,1957,Championnat d'Europe 1957
223,?refer=match&param=1623&GET_CAT=1,ALLEMAGNE,1957-06-21,SOFIA,Championnat d'Europe,21/06/1957 à SOFIA  (Bulgarie),True,83,39,44.0,24.0,1957,Championnat d'Europe 1957
224,?refer=match&param=1624&GET_CAT=1,BULGARIE,1957-06-22,SOFIA,Championnat d'Europe,22/06/1957 à SOFIA  (Bulgarie),False,67,52,38.0,33.0,1957,Championnat d'Europe 1957
225,?refer=match&param=1625&GET_CAT=1,URSS,1957-06-23,SOFIA,Championnat d'Europe,23/06/1957 à SOFIA  (Bulgarie),False,83,53,46.0,18.0,1957,Championnat d'Europe 1957
226,?refer=match&param=1626&GET_CAT=1,ROUMANIE,1957-06-24,SOFIA,Championnat d'Europe,24/06/1957 à SOFIA  (Bulgarie),False,65,45,24.0,14.0,1957,Championnat d'Europe 1957
227,?refer=match&param=1627&GET_CAT=1,SERBIE,1957-06-25,SOFIA,Championnat d'Europe,25/06/1957 à SOFIA  (Bulgarie),False,75,72,35.0,30.0,1957,Championnat d'Europe 1957
228,?refer=match&param=1628&GET_CAT=1,HONGRIE,1957-06-26,SOFIA,Championnat d'Europe,26/06/1957 à SOFIA  (Bulgarie),False,81,58,40.0,22.0,1957,Championnat d'Europe 1957
229,?refer=match&param=1629&GET_CAT=1,TCHECOSLOVAQUIE,1957-06-28,SOFIA,Championnat d'Europe,28/06/1957 à SOFIA  (Bulgarie),False,64,62,34.0,31.0,1957,Championnat d'Europe 1957
230,?refer=match&param=1630&GET_CAT=1,BULGARIE,1957-06-29,SOFIA,Championnat d'Europe,29/06/1957 à SOFIA  (Bulgarie),False,68,65,31.0,26.0,1957,Championnat d'Europe 1957
231,?refer=match&param=1631&GET_CAT=1,POLOGNE,1957-06-30,SOFIA,Championnat d'Europe,30/06/1957 à SOFIA  (Bulgarie),False,65,62,30.0,29.0,1957,Championnat d'Europe 1957
232,?refer=match&param=1121&GET_CAT=1,POLOGNE,1957-11-23,PARIS,Amical,23/11/1957 à PARIS  (France),True,62,42,30.0,17.0,1957,Amical
233,?refer=match&param=1122&GET_CAT=1,BULGARIE,1958-02-08,NANTES,Amical,08/02/1958 à NANTES  (France),True,66,62,30.0,27.0,1958,Amical
234,?refer=match&param=1123&GET_CAT=1,ITALIE,1958-03-15,PARIS,Amical,15/03/1958 à PARIS  (France),False,68,59,34.0,33.0,1958,Amical
235,?refer=match&param=1124&GET_CAT=1,ESPAGNE,1958-04-06,BARCELONE,Amical,06/04/1958 à BARCELONE  (Espagne),True,59,50,27.0,23.0,1958,Amical
236,?refer=match&param=1125&GET_CAT=1,CHINE,1958-05-16,PARIS,Amical,16/05/1958 à PARIS  (France),True,66,62,32.0,21.0,1958,Amical
237,?refer=match&param=1126&GET_CAT=1,HONGRIE,1958-11-05,BUDAPEST,Amical,05/11/1958 à BUDAPEST  (Hongrie),False,69,68,29.0,39.0,1958,Amical
238,?refer=match&param=1127&GET_CAT=1,AUTRICHE,1958-11-06,VIENNE,Amical,06/11/1958 à VIENNE  (Autriche),True,67,52,26.0,21.0,1958,Amical
239,?refer=match&param=1128&GET_CAT=1,BELGIQUE,1958-11-08,LIEGE,Amical,08/11/1958 à LIEGE  (Belgique),True,74,58,36.0,26.0,1958,Amical
240,?refer=match&param=1129&GET_CAT=1,ROUMANIE,1959-01-10,MULHOUSE,Amical,10/01/1959 à MULHOUSE  (France),True,60,56,34.0,26.0,1959,Amical
241,?refer=match&param=1130&GET_CAT=1,SERBIE,1959-03-14,TOURS,Amical,14/03/1959 à TOURS  (France),True,76,68,41.0,29.0,1959,Amical
242,?refer=match&param=1131&GET_CAT=1,PORTUGAL,1959-03-28,LISBONNE,Amical,28/03/1959 à LISBONNE  (Portugal),True,72,34,38.0,21.0,1959,Amical
243,?refer=match&param=1132&GET_CAT=1,ESPAGNE,1959-04-08,BORDEAUX,Amical,08/04/1959 à BORDEAUX  (France),True,61,58,27.0,28.0,1959,Amical
244,?refer=match&param=1632&GET_CAT=1,URSS,1959-05-21,ISTANBUL,Championnat d'Europe,21/05/1959 à ISTANBUL  (Turquie),False,80,48,42.0,23.0,1959,Championnat d'Europe 1959
245,?refer=match&param=1633&GET_CAT=1,ISRAEL,1959-05-22,ISTANBUL,Championnat d'Europe,22/05/1959 à ISTANBUL  (Turquie),True,77,66,29.0,31.0,1959,Championnat d'Europe 1959
246,?refer=match&param=1634&GET_CAT=1,ITALIE,1959-05-23,ISTANBUL,Championnat d'Europe,23/05/1959 à ISTANBUL  (Turquie),True,50,47,22.0,24.0,1959,Championnat d'Europe 1959
247,?refer=match&param=1635&GET_CAT=1,ALLEMAGNE,1959-05-25,ISTANBUL,Championnat d'Europe,25/05/1959 à ISTANBUL  (Turquie),True,77,35,39.0,16.0,1959,Championnat d'Europe 1959
248,?refer=match&param=1636&GET_CAT=1,ROUMANIE,1959-05-27,ISTANBUL,Championnat d'Europe,27/05/1959 à ISTANBUL  (Turquie),True,61,52,29.0,26.0,1959,Championnat d'Europe 1959
249,?refer=match&param=1637&GET_CAT=1,BELGIQUE,1959-05-28,ISTANBUL,Championnat d'Europe,28/05/1959 à ISTANBUL  (Turquie),True,66,63,36.0,23.0,1959,Championnat d'Europe 1959
250,?refer=match&param=1638&GET_CAT=1,TCHECOSLOVAQUIE,1959-05-29,ISTANBUL,Championnat d'Europe,29/05/1959 à ISTANBUL  (Turquie),True,52,49,20.0,26.0,1959,Championnat d'Europe 1959
251,?refer=match&param=1639&GET_CAT=1,HONGRIE,1959-05-30,ISTANBUL,Championnat d'Europe,30/05/1959 à ISTANBUL  (Turquie),False,62,60,36.0,24.0,1959,Championnat d'Europe 1959
252,?refer=match&param=1640&GET_CAT=1,URSS,1959-05-31,ISTANBUL,Championnat d'Europe,31/05/1959 à ISTANBUL  (Turquie),False,88,72,37.0,30.0,1959,Championnat d'Europe 1959
253,?refer=match&param=1133&GET_CAT=1,TCHECOSLOVAQUIE,1959-11-14,PARIS,Amical,14/11/1959 à PARIS  (France),True,68,60,34.0,23.0,1959,Amical
254,?refer=match&param=1134&GET_CAT=1,POLOGNE,1959-12-19,VARSOVIE,Amical,19/12/1959 à VARSOVIE  (Pologne),True,64,63,29.0,34.0,1959,Amical
255,?refer=match&param=1135&GET_CAT=1,BELGIQUE,1960-02-13,PARIS,Amical,13/02/1960 à PARIS  (France),True,61,56,25.0,36.0,1960,Amical
256,?refer=match&param=1136&GET_CAT=1,ESPAGNE,1960-03-23,MADRID,Amical,23/03/1960 à MADRID  (Espagne),True,55,53,23.0,28.0,1960,Amical
257,?refer=match&param=1137&GET_CAT=1,TCHECOSLOVAQUIE,1960-07-26,MOSCOU,Amical,26/07/1960 à MOSCOU  (Russie),False,74,60,33.0,27.0,1960,Amical
258,?refer=match&param=1138&GET_CAT=1,BULGARIE,1960-07-28,MOSCOU,Amical,28/07/1960 à MOSCOU  (Russie),False,70,68,36.0,35.0,1960,Amical
259,?refer=match&param=1139&GET_CAT=1,URSS,1960-07-30,MOSCOU,Amical,30/07/1960 à MOSCOU  (Russie),False,85,64,42.0,33.0,1960,Amical
260,?refer=match&param=1966&GET_CAT=1,TCHECOSLOVAQUIE,1960-08-26,ROME,Jeux Olympiques,26/08/1960 à ROME  (Italie),False,56,53,26.0,22.0,1960,Jeux Olympiques 1960
261,?refer=match&param=1967&GET_CAT=1,SERBIE,1960-08-27,ROME,Jeux Olympiques,27/08/1960 à ROME  (Italie),False,62,61,32.0,35.0,1960,Jeux Olympiques 1960
262,?refer=match&param=1968&GET_CAT=1,BULGARIE,1960-08-29,ROME,Jeux Olympiques,29/08/1960 à ROME  (Italie),True,73,72,32.0,30.0,1960,Jeux Olympiques 1960
263,?refer=match&param=1969&GET_CAT=1,JAPON,1960-09-01,ROME,Jeux Olympiques,01/09/1960 à ROME  (Italie),True,101,63,39.0,35.0,1960,Jeux Olympiques 1960
264,?refer=match&param=1970&GET_CAT=1,ESPAGNE,1960-09-02,ROME,Jeux Olympiques,02/09/1960 à ROME  (Italie),True,78,48,30.0,18.0,1960,Jeux Olympiques 1960
265,?refer=match&param=1971&GET_CAT=1,MEXIQUE,1960-09-03,ROME,Jeux Olympiques,03/09/1960 à ROME  (Italie),True,91,62,41.0,33.0,1960,Jeux Olympiques 1960
266,?refer=match&param=1972&GET_CAT=1,PHILIPPINES,1960-09-08,ROME,Jeux Olympiques,08/09/1960 à ROME  (Italie),True,122,75,59.0,32.0,1960,Jeux Olympiques 1960
267,?refer=match&param=1973&GET_CAT=1,HONGRIE,1960-09-10,ROME,Jeux Olympiques,10/09/1960 à ROME  (Italie),False,74,70,40.0,28.0,1960,Jeux Olympiques 1960
268,?refer=match&param=1140&GET_CAT=1,POLOGNE,1960-12-17,PARIS,Amical,17/12/1960 à PARIS  (France),True,67,64,38.0,35.0,1960,Amical
269,?refer=match&param=1141&GET_CAT=1,TCHECOSLOVAQUIE,1961-01-27,PRAGUE,Amical,27/01/1961 à PRAGUE  (République Tchèque),True,76,58,32.0,24.0,1961,Amical
270,?refer=match&param=1142&GET_CAT=1,ROUMANIE,1961-01-29,BUCAREST,Amical,29/01/1961 à BUCAREST  (Roumanie),True,64,59,25.0,30.0,1961,Amical
271,?refer=match&param=1642&GET_CAT=1,ROUMANIE,1961-04-29,BELGRADE,Championnat d'Europe,29/04/1961 à BELGRADE  (Serbie),False,68,66,37.0,20.0,1961,Championnat d'Europe 1961
272,?refer=match&param=1641&GET_CAT=1,PAYS-BAS,1961-05-01,BELGRADE,Championnat d'Europe,01/05/1961 à BELGRADE  (Serbie),True,91,54,48.0,20.0,1961,Championnat d'Europe 1961
273,?refer=match&param=1643&GET_CAT=1,BULGARIE,1961-05-03,BELGRADE,Championnat d'Europe,03/05/1961 à BELGRADE  (Serbie),True,71,58,42.0,22.0,1961,Championnat d'Europe 1961
274,?refer=match&param=1644&GET_CAT=1,ISRAEL,1961-05-04,BELGRADE,Championnat d'Europe,04/05/1961 à BELGRADE  (Serbie),True,64,41,25.0,14.0,1961,Championnat d'Europe 1961
275,?refer=match&param=1645&GET_CAT=1,TURQUIE,1961-05-05,BELGRADE,Championnat d'Europe,05/05/1961 à BELGRADE  (Serbie),True,74,57,40.0,25.0,1961,Championnat d'Europe 1961
276,?refer=match&param=1646&GET_CAT=1,TCHECOSLOVAQUIE,1961-05-06,BELGRADE,Championnat d'Europe,06/05/1961 à BELGRADE  (Serbie),True,66,62,28.0,27.0,1961,Championnat d'Europe 1961
277,?refer=match&param=1647&GET_CAT=1,SERBIE,1961-05-07,BELGRADE,Championnat d'Europe,07/05/1961 à BELGRADE  (Serbie),False,75,65,32.0,25.0,1961,Championnat d'Europe 1961
278,?refer=match&param=1648&GET_CAT=1,BULGARIE,1961-05-08,BELGRADE,Championnat d'Europe,08/05/1961 à BELGRADE  (Serbie),False,55,46,31.0,14.0,1961,Championnat d'Europe 1961
279,?refer=match&param=1143&GET_CAT=1,ARGENTINE,1962-05-18,LYON,Amical,18/05/1962 à LYON  (France),True,83,37,49.0,19.0,1962,Amical
280,?refer=match&param=1144&GET_CAT=1,ARGENTINE,1962-05-23,PARIS,Amical,23/05/1962 à PARIS  (France),True,63,49,33.0,15.0,1962,Amical
281,?refer=match&param=1145&GET_CAT=1,ARGENTINE,1962-05-26,NANTES,Amical,26/05/1962 à NANTES  (France),True,59,52,27.0,31.0,1962,Amical
282,?refer=match&param=1146&GET_CAT=1,BELGIQUE,1962-11-24,BRUXELLES,Amical,24/11/1962 à BRUXELLES  (Belgique),True,76,63,25.0,39.0,1962,Amical
283,?refer=match&param=1147&GET_CAT=1,BELGIQUE,1962-11-25,LILLE,Amical,25/11/1962 à LILLE  (France),True,68,67,32.0,35.0,1962,Amical
284,?refer=match&param=1148&GET_CAT=1,HONGRIE,1962-11-27,PARIS,Amical,27/11/1962 à PARIS  (France),True,79,69,34.0,27.0,1962,Amical
285,?refer=match&param=1149&GET_CAT=1,HONGRIE,1962-11-29,TOURS,Amical,29/11/1962 à TOURS  (France),True,83,77,46.0,41.0,1962,Amical
286,?refer=match&param=1150&GET_CAT=1,SERBIE,1963-02-09,BELGRADE,Amical,09/02/1963 à BELGRADE  (Serbie),False,78,65,46.0,43.0,1963,Amical
287,?refer=match&param=1151&GET_CAT=1,ITALIE,1963-02-12,MILAN,Amical,12/02/1963 à MILAN  (Italie),False,91,86,31.0,37.0,1963,Amical
288,?refer=match&param=1152&GET_CAT=1,URSS,1963-04-19,LYON,Amical,19/04/1963 à LYON  (France),True,58,54,25.0,28.0,1963,Amical
289,?refer=match&param=1153&GET_CAT=1,URSS,1963-04-20,RENNES,Amical,20/04/1963 à RENNES  (France),False,63,57,35.0,26.0,1963,Amical
290,?refer=match&param=1154&GET_CAT=1,URSS,1963-04-23,TOURS,Amical,23/04/1963 à TOURS  (France),True,70,67,27.0,32.0,1963,Amical
291,?refer=match&param=1866&GET_CAT=1,URUGUAY,1963-05-12,BELO HORIZONTE,Championnat du Monde,12/05/1963 à BELO HORIZONTE  (Brésil),True,64,54,19.0,25.0,1963,Championnat du Monde 1963
